"PhysicalDataID","StationCode","Date","Time","WeatherCode","Tide","MicrocystisVisualRank","WaterTemperature","Secchi","Conductivity","SpCnd","pH","DO","Turbidity","Datetime","Year","Month","MonthAbb","Flag_PQC","Comment_PQC"
94,"SHR",1998-02-04,"10:30:00","CLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,886588200,"1998","2","Feb","NA",NA
93,"SHR",1998-02-03,"09:13:00","RAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,886497180,"1998","2","Feb","NA",NA
91,"STTD",2001-04-04,"11:31:00","CLR",NA,NA,17.8,0.22,NA,NA,NA,NA,NA,986383860,"2001","4","Apr","NA",NA
90,"STTD",2001-06-11,"11:50:00","CLR",NA,NA,22.2,0.07,NA,NA,NA,NA,NA,992260200,"2001","6","Jun","NA",NA
89,"SHR",2001-05-10,"09:20:00","CLR",NA,NA,22.2,NA,NA,NA,NA,NA,NA,989486400,"2001","5","May","NA",NA
88,"STTD",2001-05-10,"11:10:00","CLR",NA,NA,23.9,NA,NA,NA,NA,NA,NA,989493000,"2001","5","May","NA",NA
87,"SHR",2001-04-24,"10:45:00","CLR",NA,NA,17.2,0.45,NA,NA,NA,NA,NA,988109100,"2001","4","Apr","NA",NA
86,"STTD",2001-04-24,"09:20:00","CLR",NA,NA,17.8,0.23,NA,NA,NA,NA,NA,988104000,"2001","4","Apr","NA",NA
85,"SHR",2001-04-06,"13:58:00","RAN",NA,NA,15.6,0.75,NA,NA,NA,NA,NA,986565480,"2001","4","Apr","NA",NA
84,"SHR",2001-03-19,"13:51:00","CLR",NA,NA,15,0.5,NA,NA,NA,NA,NA,985009860,"2001","3","Mar","NA",NA
83,"STTD",2001-03-19,"09:33:00","CLR",NA,NA,17.8,0.16,NA,NA,NA,NA,NA,984994380,"2001","3","Mar","NA",NA
82,"SHR",2001-03-15,"13:40:00","CLD",NA,NA,13.9,0.33,NA,NA,NA,NA,NA,984663600,"2001","3","Mar","NA",NA
81,"SHR",2001-02-28,"16:54:00","CLR",NA,NA,12.2,0.13,NA,NA,NA,NA,NA,983379240,"2001","2","Feb","NA",NA
80,"SHR",2001-02-16,"13:56:00","CLD",NA,NA,9.4,0.32,NA,NA,NA,NA,NA,982331760,"2001","2","Feb","NA",NA
79,"SHR",2001-01-30,"13:20:00","CLR",NA,NA,7.8,0.2,NA,NA,NA,NA,NA,980860800,"2001","1","Jan","NA",NA
77,"STTD",2001-03-15,"10:15:00","CLD",NA,NA,16.1,0.16,NA,NA,NA,NA,NA,984651300,"2001","3","Mar","NA",NA
74,"SHR",2001-06-11,"09:10:00","CLR",NA,NA,21.1,NA,NA,NA,NA,NA,NA,992250600,"2001","6","Jun","NA",NA
73,"STTD",2001-02-28,"12:30:00","CLR",NA,NA,12,0.09,NA,NA,NA,NA,NA,983363400,"2001","2","Feb","NA",NA
72,"STTD",2001-02-16,"16:10:00","CLR",NA,NA,10,0.16,NA,NA,NA,NA,NA,982339800,"2001","2","Feb","NA",NA
71,"STTD",2001-01-30,"11:00:00","CLR",NA,NA,7.8,0.12,NA,NA,NA,NA,NA,980852400,"2001","1","Jan","NA",NA
70,"STTD",2000-05-05,"10:15:00","CLR",NA,NA,20,0.18,NA,NA,NA,NA,NA,957521700,"2000","5","May","NA",NA
69,"STTD",2000-06-05,"11:00:00","CLR",NA,NA,20,0.13,NA,NA,NA,NA,NA,960202800,"2000","6","Jun","NA",NA
68,"SHR",2000-03-20,"10:52:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,953549520,"2000","3","Mar","NA",NA
67,"SHR",2000-03-16,"10:51:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953203860,"2000","3","Mar","NA",NA
66,"SHR",2000-03-08,"09:55:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,952509300,"2000","3","Mar","NA",NA
65,"STTD",2000-02-29,"11:55:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951825300,"2000","2","Feb","NA",NA
64,"SHR",2000-02-29,"09:58:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951818280,"2000","2","Feb","NA",NA
63,"SHR",2000-02-15,"09:15:00","CLR",NA,NA,10.6,0.16,NA,NA,NA,NA,NA,950606100,"2000","2","Feb","NA",NA
62,"STTD",2000-03-21,"08:45:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,953628300,"2000","3","Mar","NA",NA
61,"STTD",2000-03-15,"11:37:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953120220,"2000","3","Mar","NA",NA
60,"STTD",2000-03-08,"11:52:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,952516320,"2000","3","Mar","NA",NA
59,"STTD",2000-02-16,"10:04:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950695440,"2000","2","Feb","NA",NA
58,"STTD",2000-02-25,"10:36:00","CLR",NA,NA,11.1,NA,NA,NA,NA,NA,NA,951474960,"2000","2","Feb","NA",NA
57,"STTD",2000-02-10,"11:30:00","RAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,950182200,"2000","2","Feb","NA",NA
56,"SHR",2000-02-10,"11:00:00","RAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,950180400,"2000","2","Feb","NA",NA
54,"SHR",1999-04-08,"08:00:00","RAN",NA,NA,NA,0.53,NA,NA,NA,NA,NA,923558400,"1999","4","Apr","NA",NA
53,"SHR",1999-02-16,"10:00:00","RAN",NA,NA,7.8,NA,NA,NA,NA,NA,NA,919159200,"1999","2","Feb","NA",NA
52,"SHR",1999-06-07,"09:52:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,928749120,"1999","6","Jun","NA",NA
51,"SHR",1999-05-12,"08:26:00","CLR",NA,NA,16.7,0.58,NA,NA,NA,NA,NA,926497560,"1999","5","May","NA",NA
50,"SHR",1999-04-27,"07:48:00","CLR",NA,NA,15,0.53,NA,NA,NA,NA,NA,925199280,"1999","4","Apr","NA",NA
49,"SHR",1999-04-06,"07:52:00","CLR",NA,NA,11.1,0.41,NA,NA,NA,NA,NA,923385120,"1999","4","Apr","NA",NA
48,"SHR",1999-04-01,"07:49:00","CLR",NA,NA,11.7,0.3,NA,NA,NA,NA,NA,922952940,"1999","4","Apr","NA",NA
47,"SHR",1999-03-31,"07:55:00","CLR",NA,NA,11.7,0.26,NA,NA,NA,NA,NA,922866900,"1999","3","Mar","NA",NA
46,"SHR",1999-03-25,"07:56:00","CLR",NA,NA,11,0.38,NA,NA,NA,NA,NA,922348560,"1999","3","Mar","NA",NA
45,"SHR",1999-03-11,"07:45:00","CLR",NA,NA,8.9,0.5,NA,NA,NA,NA,NA,921138300,"1999","3","Mar","NA",NA
44,"SHR",1999-03-09,"07:45:00","CLR",NA,NA,8.9,0.47,NA,NA,NA,NA,NA,920965500,"1999","3","Mar","NA",NA
43,"SHR",1999-03-04,"07:40:00","CLR",NA,NA,10.5,NA,NA,NA,NA,NA,NA,920533200,"1999","3","Mar","NA",NA
42,"SHR",1999-03-02,"08:05:00","CLR",NA,NA,10,NA,NA,NA,NA,NA,NA,920361900,"1999","3","Mar","NA",NA
41,"SHR",1999-02-25,"07:45:00","CLR",NA,NA,9.78,NA,NA,NA,NA,NA,NA,919928700,"1999","2","Feb","NA",NA
40,"SHR",1999-02-24,"08:23:00","CLR",NA,NA,9.4,NA,NA,NA,NA,NA,NA,919844580,"1999","2","Feb","NA",NA
39,"SHR",1999-03-24,"07:44:00","CLD",NA,NA,11.7,0.5,NA,NA,NA,NA,NA,922261440,"1999","3","Mar","NA",NA
38,"SHR",1999-03-18,"07:35:00","CLD",NA,NA,11.1,0.42,NA,NA,NA,NA,NA,921742500,"1999","3","Mar","NA",NA
37,"SHR",1999-03-16,"07:56:00","CLD",NA,NA,10.5,0.56,NA,NA,NA,NA,NA,921570960,"1999","3","Mar","NA",NA
36,"SHR",1999-02-17,"09:37:00","CLD",NA,NA,7.8,NA,NA,NA,NA,NA,NA,919244220,"1999","2","Feb","NA",NA
35,"SHR",1999-04-14,"07:45:00",NA,NA,NA,13.3,0.22,NA,NA,NA,NA,NA,924075900,"1999","4","Apr","NA",NA
34,"STTD",1999-02-16,"13:10:00","RAN",NA,NA,8.6,0.32,NA,NA,NA,NA,NA,919170600,"1999","2","Feb","NA",NA
33,"STTD",1999-04-16,"09:15:00","CLR",NA,NA,18.3,0.29,NA,NA,NA,NA,NA,924254100,"1999","4","Apr","NA",NA
32,"STTD",1999-04-14,"09:22:00","CLR",NA,NA,17.2,0.16,NA,NA,NA,NA,NA,924081720,"1999","4","Apr","NA",NA
31,"STTD",1999-04-01,"09:28:00","CLR",NA,NA,12.2,0.17,NA,NA,NA,NA,NA,922958880,"1999","4","Apr","NA",NA
30,"STTD",1999-03-31,"09:45:00","CLR",NA,NA,11.7,0.16,NA,NA,NA,NA,NA,922873500,"1999","3","Mar","NA",NA
29,"STTD",1999-03-11,"09:28:00","CLR",NA,NA,9.4,0.32,NA,NA,NA,NA,NA,921144480,"1999","3","Mar","NA",NA
28,"STTD",1999-03-09,"09:45:00","CLR",NA,NA,9.4,0.28,NA,NA,NA,NA,NA,920972700,"1999","3","Mar","NA",NA
27,"STTD",1999-03-04,"10:00:00","CLR",NA,NA,11.7,0.19,NA,NA,NA,NA,NA,920541600,"1999","3","Mar","NA",NA
26,"STTD",1999-03-02,"09:45:00","CLR",NA,NA,10.2,0.27,NA,NA,NA,NA,NA,920367900,"1999","3","Mar","NA",NA
25,"STTD",1999-02-25,"09:45:00","CLR",NA,NA,10,0.24,NA,NA,NA,NA,NA,919935900,"1999","2","Feb","NA",NA
24,"STTD",1999-06-07,"11:50:00","CLR",NA,NA,21.7,NA,NA,NA,NA,NA,NA,928756200,"1999","6","Jun","NA",NA
23,"STTD",1999-05-28,"09:50:00","CLR",NA,NA,21.1,0.13,NA,NA,NA,NA,NA,927885000,"1999","5","May","NA",NA
22,"STTD",1999-05-21,"10:41:00","CLR",NA,NA,19.4,0.15,NA,NA,NA,NA,NA,927283260,"1999","5","May","NA",NA
21,"STTD",1999-05-17,"10:05:00","CLR",NA,NA,18.9,0.12,NA,NA,NA,NA,NA,926935500,"1999","5","May","NA",NA
20,"STTD",1999-05-12,"10:45:00","CLR",NA,NA,19.4,0.13,NA,NA,NA,NA,NA,926505900,"1999","5","May","NA",NA
19,"STTD",1999-05-10,"10:13:00","CLR",NA,NA,17.8,NA,NA,NA,NA,NA,NA,926331180,"1999","5","May","NA",NA
18,"STTD",1999-05-07,"11:15:00","CLR",NA,NA,17.8,0.14,NA,NA,NA,NA,NA,926075700,"1999","5","May","NA",NA
17,"STTD",1999-04-30,"12:00:00","CLR",NA,NA,15.5,0.17,NA,NA,NA,NA,NA,925473600,"1999","4","Apr","NA",NA
16,"STTD",1999-04-29,"13:23:00","CLR",NA,NA,15.2,0.14,NA,NA,NA,NA,NA,925392180,"1999","4","Apr","NA",NA
15,"STTD",1999-04-23,"09:30:00","CLR",NA,NA,17.8,0.18,NA,NA,NA,NA,NA,924859800,"1999","4","Apr","NA",NA
14,"STTD",1999-04-22,"09:40:00","CLR",NA,NA,17.7,0.18,NA,NA,NA,NA,NA,924774000,"1999","4","Apr","NA",NA
13,"STTD",1999-04-19,"09:30:00","CLR",NA,NA,18.9,0.16,NA,NA,NA,NA,NA,924514200,"1999","4","Apr","NA",NA
12,"STTD",1999-04-08,"10:00:00","CLD",NA,NA,12.2,0.18,NA,NA,NA,NA,NA,923565600,"1999","4","Apr","NA",NA
11,"STTD",1999-04-06,"09:35:00","CLD",NA,NA,10,0.13,NA,NA,NA,NA,NA,923391300,"1999","4","Apr","NA",NA
10,"STTD",1999-03-25,"09:49:00","CLD",NA,NA,13.9,0.17,NA,NA,NA,NA,NA,922355340,"1999","3","Mar","NA",NA
9,"STTD",1999-03-24,"09:24:00","CLD",NA,NA,13.9,0.16,NA,NA,NA,NA,NA,922267440,"1999","3","Mar","NA",NA
8,"STTD",1999-03-18,"09:25:00","CLD",NA,NA,13.3,NA,NA,NA,NA,NA,NA,921749100,"1999","3","Mar","NA",NA
7,"STTD",1999-03-16,"10:00:00","CLD",NA,NA,12.2,0.27,NA,NA,NA,NA,NA,921578400,"1999","3","Mar","NA",NA
6,"STTD",1999-02-24,"11:15:00","CLD",NA,NA,9.6,0.21,NA,NA,NA,NA,NA,919854900,"1999","2","Feb","NA",NA
5,"STTD",1999-02-17,"12:30:00","CLD",NA,NA,9.4,0.26,NA,NA,NA,NA,NA,919254600,"1999","2","Feb","NA",NA
4,"STTD",1999-06-01,"09:35:00","CLD",NA,NA,19.7,0.14,NA,NA,NA,NA,NA,928229700,"1999","6","Jun","NA",NA
3,"STTD",1999-05-03,"13:04:00","CLD",NA,NA,16.1,0.18,NA,NA,NA,NA,NA,925736640,"1999","5","May","NA",NA
2,"STTD",1999-05-05,"10:14:00",NA,NA,NA,16.7,0.17,NA,NA,NA,NA,NA,925899240,"1999","5","May","NA",NA
