,event_id,PhysicalDataID,Station,Date,YSI,Time,Datetime,FlowDirection,VegetationRank,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,SamplingID,InvertDataID,ConditionCode,SetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,FieldComments,InvertCode,SampleVolume,SampleID,Attribute,wet_mass,dry_mass,condition,SampleAltered,SubsampleNumber,DilutionVolume,Flag_SAMP,Comment_SAMP,Flag_LAB,Comment_LAB
1,SHR_1998-02-03 09:13:00,93,SHR,2/3/1998,NA,9:13:00,2/3/1998 9:13,NA,NA,NA,NA,NA,NA,45225,107,NA,36,Regular,NA,NA,No meter values on datasheet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FMMISSING,,
2,SHR_1998-02-04 10:30:00,94,SHR,2/4/1998,NA,10:30:00,2/4/1998 10:30,NA,NA,NA,NA,NA,NA,45228,108,NA,30,Regular,294066,341697,Extapolated counts to 30 minutes ~341697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SAMP,,
3,SHR_1998-03-25 09:27:00,101,SHR,3/25/1998,NA,9:27:00,3/25/1998 9:27,NA,NA,NA,NA,NA,NA,45273,115,NA,30,Regular,352222,358607,Flow meter may have been inside net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
4,STTD_1998-03-25 10:32:00,113,STTD,3/25/1998,NA,10:32:00,3/25/1998 10:32,NA,NA,NA,NA,NA,NA,45270,127,NA,30,Regular,358630,358644,See original data sheet (only half sample kept),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
5,SHR_1999-02-16 10:00:00,53,SHR,2/16/1999,NA,10:00:00,2/16/1999 10:00,NA,NA,NA,NA,NA,NA,45294,3,1,30,Regular,302638,440974,drift sample  SHRD0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
6,STTD_1999-02-16 13:10:00,34,STTD,2/16/1999,NA,13:10:00,2/16/1999 13:10,NA,NA,NA,NA,NA,NA,45297,13,1,30,Regular,440990,497917,STTDD 001 Drift sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
7,SHR_1999-02-24 08:23:00,40,SHR,2/24/1999,NA,8:23:00,2/24/1999 8:23,NA,NA,NA,NA,NA,NA,45309,4,1,30,Regular,709626,734344,SHRD 003   Flow Meter # 12972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
8,STTD_1999-02-24 11:15:00,6,STTD,2/24/1999,NA,11:15:00,2/24/1999 11:15,NA,NA,NA,NA,NA,NA,45306,14,1,30,Regular,744335,814849,STTDD 003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
9,SHR_1999-03-04 07:40:00,43,SHR,3/4/1999,NA,7:40:00,3/4/1999 7:40,NA,NA,NA,NA,NA,NA,45327,5,1,30,Regular,135590,167345,SHRD 006   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
10,STTD_1999-03-04 10:00:00,27,STTD,3/4/1999,NA,10:00:00,3/4/1999 10:00,NA,NA,NA,NA,NA,NA,45324,15,1,30,Regular,146182,187777,STTDD 006   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
11,SHR_1999-03-09 07:45:00,44,SHR,3/9/1999,NA,7:45:00,3/9/1999 7:45,NA,NA,NA,NA,NA,NA,45330,6,1,30,Regular,160056,191541,SHRD 007   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
12,STTD_1999-03-09 09:45:00,28,STTD,3/9/1999,NA,9:45:00,3/9/1999 9:45,NA,NA,NA,NA,NA,NA,45333,16,1,30,Regular,170556,228897,STTDD 007   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
13,SHR_1999-03-11 07:45:00,45,SHR,3/11/1999,NA,7:45:00,3/11/1999 7:45,NA,NA,NA,NA,NA,NA,45336,7,1,30,Regular,190019,200443,SHRD 008   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
14,STTD_1999-03-11 09:28:00,29,STTD,3/11/1999,NA,9:28:00,3/11/1999 9:28,NA,NA,NA,NA,NA,NA,45339,17,1,30,Regular,200437,258202,STTDD 008   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
15,SHR_1999-03-16 07:56:00,37,SHR,3/16/1999,NA,7:56:00,3/16/1999 7:56,NA,NA,NA,NA,NA,NA,45345,8,1,30,Regular,219700,246172,SHRD 009   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
16,STTD_1999-03-16 10:00:00,7,STTD,3/16/1999,NA,10:00:00,3/16/1999 10:00,NA,NA,NA,NA,NA,NA,45342,18,1,30,Regular,228528,286170,STTDD 009   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
17,SHR_1999-03-24 07:44:00,39,SHR,3/24/1999,NA,7:44:00,3/24/1999 7:44,NA,NA,NA,NA,NA,NA,45354,9,1,30,Regular,272231,288650,SHRD 011   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
18,STTD_1999-03-24 09:24:00,9,STTD,3/24/1999,NA,9:24:00,3/24/1999 9:24,NA,NA,NA,NA,NA,NA,45357,19,1,30,Regular,277707,299340,STTDD 011   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
19,SHR_1999-04-01 07:49:00,48,SHR,4/1/1999,NA,7:49:00,4/1/1999 7:49,NA,NA,NA,NA,NA,NA,45372,10,1,30,Regular,330931,348325,SHRD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
20,STTD_1999-04-01 09:28:00,31,STTD,4/1/1999,NA,9:28:00,4/1/1999 9:28,NA,NA,NA,NA,NA,NA,45375,20,1,30,Regular,336720,412542,STTDD 014   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
21,SHR_1999-04-14 07:45:00,35,SHR,4/14/1999,NA,7:45:00,4/14/1999 7:45,NA,NA,NA,NA,NA,NA,45390,11,1,30,Regular,400580,416723,SHRD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
22,STTD_1999-04-14 09:22:00,32,STTD,4/14/1999,NA,9:22:00,4/14/1999 9:22,NA,NA,NA,NA,NA,NA,45393,21,1,30,Regular,405980,470873,STTDD 017   End Meter reading was estimated from the 10mins reading (x3 for 30mins) NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
23,SHR_1999-04-27 07:48:00,50,SHR,4/27/1999,NA,7:48:00,4/27/1999 7:48,NA,NA,NA,NA,NA,NA,45408,12,1,30,Regular,475432,475439,SHRD 018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
24,STTD_1999-04-27 09:30:00,502,STTD,4/27/1999,NA,9:30:00,4/27/1999 9:30,NA,NA,NA,NA,NA,NA,45411,461,NA,10,Regular,475446,494609,STTDL 018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
25,STTD_2000-03-15 11:37:00,61,STTD,3/15/2000,NA,11:37:00,3/15/2000 11:37,NA,NA,NA,NA,NA,NA,45483,29,NA,30,Regular,825502,845914,YD00-006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
26,STTD_2000-03-21 08:45:00,62,STTD,3/21/2000,NA,8:45:00,3/21/2000 8:45,NA,NA,NA,NA,NA,NA,45492,30,NA,30,Regular,907936,933226,windy (LR 4/9/13),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
27,STTD_2001-01-30 11:00:00,71,STTD,1/30/2001,NA,11:00:00,1/30/2001 11:00,NA,NA,NA,NA,NA,NA,45501,49,NA,30,Regular,278387,287918,Flowmeter #:B11158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
28,SHR_2001-01-30 13:20:00,79,SHR,1/30/2001,NA,13:20:00,1/30/2001 13:20,NA,NA,NA,NA,NA,NA,45504,58,1,30,Regular,831800,841889,Used Larval flowmeter multiplied by 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
29,SHR_2001-02-16 13:56:00,80,SHR,2/16/2001,NA,13:56:00,2/16/2001 13:56,NA,NA,NA,NA,NA,NA,45507,59,1,30,Regular,290661,294699,Used Larval flowmeter multiplied by 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
30,STTD_2001-02-16 16:10:00,72,STTD,2/16/2001,NA,16:10:00,2/16/2001 16:10,NA,NA,NA,NA,NA,NA,45510,50,NA,10,Regular,292164,302674,Large amount of woody debris - shorter sample duration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
31,STTD_2001-02-28 12:30:00,73,STTD,2/28/2001,NA,12:30:00,2/28/2001 12:30,NA,NA,NA,NA,NA,NA,45513,51,NA,10,Regular,302775,306527,"Meter based on Larval sample. Large amounts of  particulate matter clogging net, causing low flow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
32,SHR_2001-02-28 16:54:00,81,SHR,2/28/2001,NA,16:54:00,2/28/2001 16:54,NA,NA,NA,NA,NA,NA,45516,60,1,30,Regular,648177,652914,Flowmeter based on Larval sample multiplied by 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
33,STTD_2001-03-15 10:15:00,77,STTD,3/15/2001,NA,10:15:00,3/15/2001 10:15,NA,NA,NA,NA,NA,NA,45519,52,1,15,Regular,649240,685486,Large amount of debris - shorter sample time - Used Larval flowmeter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
34,SHR_2001-03-15 13:40:00,82,SHR,3/15/2001,NA,13:40:00,3/15/2001 13:40,NA,NA,NA,NA,NA,NA,45522,61,1,30,Regular,673428,673539,Used Larval flowmeter multiplied by 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
35,STTD_2001-03-19 09:33:00,83,STTD,3/19/2001,NA,9:33:00,3/19/2001 9:33,NA,NA,NA,NA,NA,NA,45528,53,2,10,Regular,324997,325007,Short set due to heavy debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SAMP,,
36,SHR_2001-03-19 13:51:00,84,SHR,3/19/2001,NA,13:51:00,3/19/2001 13:51,NA,NA,NA,NA,NA,NA,45525,62,1,30,Regular,673613,673709,Used Larval flowmeter multiplied by 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
37,STTD_2001-04-04 11:31:00,91,STTD,4/4/2001,NA,11:31:00,4/4/2001 11:31,NA,NA,NA,NA,NA,NA,45531,54,1,30,Regular,673647,688228,Used Larval Sample net flowmeter multiplied by 3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
38,STTD_2001-04-24 09:20:00,86,STTD,4/24/2001,NA,9:20:00,4/24/2001 9:20,NA,NA,NA,NA,NA,NA,45543,55,1,20,Regular,677756,693554,Used Larval flowmeter multiplied by 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
39,SHR_2001-05-10 09:20:00,89,SHR,5/10/2001,NA,9:20:00,5/10/2001 9:20,NA,NA,NA,NA,NA,NA,45549,64,1,30,Regular,NA,NA,Flow low ~.10m/sec No flowmeter value,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FM,,
40,STTD_2001-05-10 11:10:00,88,STTD,5/10/2001,NA,11:10:00,5/10/2001 11:10,NA,NA,NA,NA,NA,NA,45546,56,1,16,Regular,686371,705301,Used Larval Sample flowmeter value multiplied by 1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
41,SHR_2002-01-08 11:00:00,143,SHR,1/8/2002,NA,11:00:00,1/8/2002 11:00,NA,NA,NA,NA,NA,NA,45558,135,NA,30,Regular,367442,385676,use 6x's zoop meter difference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
42,STTD_2002-01-08 13:00:00,142,STTD,1/8/2002,NA,13:00:00,1/8/2002 13:00,NA,NA,NA,NA,NA,NA,45561,136,NA,30,Low,370495,396199,use 3x's zoop meter difference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
43,SHR_2002-01-16 08:45:00,144,SHR,1/16/2002,NA,8:45:00,1/16/2002 8:45,NA,NA,NA,NA,NA,NA,45567,138,NA,30,Regular,396434,407456,use 3x's zoop net meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
44,STTD_2002-01-16 11:47:00,145,STTD,1/16/2002,NA,11:47:00,1/16/2002 11:47,NA,NA,NA,NA,NA,NA,45564,139,NA,10,Regular,402421,435976,use zoop meter diff.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
45,SHR_2002-01-24 08:45:00,146,SHR,1/24/2002,NA,8:45:00,1/24/2002 8:45,NA,NA,NA,NA,NA,NA,45573,140,NA,30,Regular,436022,551234,use 3x's zoop net difference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
46,SHR_2002-01-29 08:40:00,148,SHR,1/29/2002,NA,8:40:00,1/29/2002 8:40,NA,NA,NA,NA,NA,NA,45579,142,NA,30,Regular,442426,445681,use 3x's zoop net meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
47,STTD_2002-01-29 11:07:00,149,STTD,1/29/2002,NA,11:07:00,1/29/2002 11:07,NA,NA,NA,NA,NA,NA,45576,143,NA,30,Regular,443537,467582,use 3x's zoop meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
48,SHR_2002-02-08 08:49:00,150,SHR,2/8/2002,NA,8:49:00,2/8/2002 8:49,NA,NA,NA,NA,NA,NA,45585,144,NA,30,Regular,451665,465012,use 3x's zoop meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
49,STTD_2002-02-08 10:10:00,151,STTD,2/8/2002,NA,10:10:00,2/8/2002 10:10,NA,NA,NA,NA,NA,NA,45582,145,NA,10,Regular,456394,462580,use zoop meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
50,SHR_2002-02-22 08:30:00,152,SHR,2/22/2002,NA,8:30:00,2/22/2002 8:30,NA,NA,NA,NA,NA,NA,45591,146,NA,30,Regular,462714,467013,use zoo meter x's 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
51,STTD_2002-02-22 10:00:00,153,STTD,2/22/2002,NA,10:00:00,2/22/2002 10:00,NA,NA,NA,NA,NA,NA,45588,147,NA,15,Regular,464147,475955,1.5x's zoop meter; boat tow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
52,SHR_2002-03-05 09:00:00,154,SHR,3/5/2002,NA,9:00:00,3/5/2002 9:00,NA,NA,NA,NA,NA,NA,45597,148,NA,30,Regular,468183,481950,meter x's 3 zoop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
53,STTD_2002-03-05 10:40:00,155,STTD,3/5/2002,NA,10:40:00,3/5/2002 10:40,NA,NA,NA,NA,NA,NA,45594,149,NA,15,Regular,472772,487792,1.5x's zoop meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
54,SHR_2002-03-21 09:00:00,119,SHR,3/21/2002,NA,9:00:00,3/21/2002 9:00,NA,NA,NA,NA,NA,NA,45603,209,NA,30,Regular,490641,505311,3x zoop meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
55,STTD_2002-03-21 11:35:00,157,STTD,3/21/2002,NA,11:35:00,3/21/2002 11:35,NA,NA,NA,NA,NA,NA,45600,151,NA,30,Regular,495582,509130,3x zoop meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
56,SHR_2002-04-03 08:30:00,122,SHR,4/3/2002,NA,8:30:00,4/3/2002 8:30,NA,NA,NA,NA,NA,NA,45609,210,NA,30,Regular,500102,504698,flow meter from the 10 min zoop x's 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
57,STTD_2002-04-03 11:40:00,159,STTD,4/3/2002,NA,11:40:00,4/3/2002 11:40,NA,NA,NA,NA,NA,NA,45606,153,NA,30,Regular,503956,510856,3x zoop meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
58,SHR_2002-04-18 09:25:00,160,SHR,4/18/2002,NA,9:25:00,4/18/2002 9:25,NA,NA,NA,NA,NA,NA,45615,154,NA,30,Regular,510145,511481,flow meter from the 10 min zoop net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
59,STTD_2002-04-18 11:00:00,161,STTD,4/18/2002,NA,11:00:00,4/18/2002 11:00,NA,NA,NA,NA,NA,NA,45612,155,NA,30,Regular,511822,515320,5 min set was used to get flow meter reading (end meter 512405),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
60,SHR_2002-05-02 08:37:00,162,SHR,5/2/2002,NA,8:37:00,5/2/2002 8:37,NA,NA,NA,NA,NA,NA,45621,156,NA,30,Regular,512442,514263,flow meter based off 10 min zoop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
61,STTD_2002-05-02 11:06:00,163,STTD,5/2/2002,NA,11:06:00,5/2/2002 11:06,NA,NA,NA,NA,NA,NA,45618,157,NA,30,Regular,513110,514304,flow meter from 10 min zoop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
62,SHR_2002-05-16 08:40:00,164,SHR,5/16/2002,NA,8:40:00,5/16/2002 8:40,NA,NA,NA,NA,NA,NA,45633,158,NA,30,Low,513256,517189,low flow propeller: used different rotor constant; flow meter from 10 min set,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
63,STTD_2002-05-16 11:15:00,165,STTD,5/16/2002,NA,11:15:00,5/16/2002 11:15,NA,NA,NA,NA,NA,NA,45630,159,NA,31,Regular,515520,533872,regular propeller; flow meter set at 11 minutes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SAMP,,
64,STTD_2002-06-19 10:05:00,171,STTD,6/19/2002,NA,10:05:00,6/19/2002 10:05,NA,NA,NA,NA,NA,NA,45651,166,NA,30,Regular,555338,576044,3x zoop meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
65,STTD_2003-01-03 11:34:00,173,STTD,1/3/2003,NA,11:34:00,1/3/2003 11:34,NA,NA,NA,NA,NA,NA,45657,168,NA,4,Regular,572524,585424,High Flow/much debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SAMP,,
66,STTD_2003-01-17 11:25:00,180,STTD,1/17/2003,NA,11:25:00,1/17/2003 11:25,NA,NA,NA,NA,NA,NA,45684,176,NA,10,Regular,695737,718020,dirty samples,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SAMP,,
67,STTD_2003-05-14 10:00:00,195,STTD,5/14/2003,NA,10:00:00,5/14/2003 10:00,NA,NA,NA,NA,NA,NA,45732,191,NA,10,Regular,816319,826732,meter reading from zoop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
68,STTD_2003-05-28 10:39:00,197,STTD,5/28/2003,NA,10:39:00,5/28/2003 10:39,NA,NA,NA,NA,NA,NA,45738,193,NA,10,Regular,828332,838205,meter reading from zoop;end meter not written down right after sample pulled,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
69,STTD_2003-06-11 10:00:00,199,STTD,6/11/2003,NA,10:00:00,6/11/2003 10:00,NA,NA,NA,NA,NA,NA,45744,195,NA,10,Regular,839731,839748,meter reading from zoop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
70,STTD_2003-06-25 10:13:00,201,STTD,6/25/2003,NA,10:13:00,6/25/2003 10:13,NA,NA,NA,NA,NA,NA,45750,197,NA,10,Regular,839807,845908,meter reading from zoop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
71,SHR_2004-01-09 10:17:00,483,SHR,1/9/2004,NA,10:17:00,1/9/2004 10:17,NA,NA,NA,NA,NA,NA,45759,446,1,10,Regular,57,1064,From Zoop Net 1/8 (see 1/8/04 data sheet),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
72,STTD_2004-01-09 12:10:00,482,STTD,1/9/2004,NA,12:10:00,1/9/2004 12:10,NA,NA,NA,NA,NA,NA,45762,445,1,10,Regular,1640,7628,From Zoop Net 1/8 (see 1/8/04 data sheet),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
73,SHR_2004-02-13 09:30:00,489,SHR,2/13/2004,NA,9:30:00,2/13/2004 9:30,NA,NA,NA,NA,NA,NA,45774,451,1,10,Regular,58048,60668,all at same time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
74,STTD_2004-02-13 11:40:00,488,STTD,2/13/2004,NA,11:40:00,2/13/2004 11:40,NA,NA,NA,NA,NA,NA,45771,450,2,10,Regular,60689,69101,Heavy debris in drift net -,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SAMP,,
75,STTD_2005-02-09 13:15:00,384,STTD,2/9/2005,NA,13:15:00,2/9/2005 13:15,NA,NA,NA,NA,NA,NA,45867,351,1,10,Regular,453991,454005,Very low flow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
76,SHR_2005-03-08 10:47:00,410,SHR,3/8/2005,NA,10:47:00,3/8/2005 10:47,NA,NA,NA,NA,NA,NA,45882,377,1,10,Low,506176,508851,Low flow meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
77,SHR_2005-03-29 15:50:00,417,SHR,3/29/2005,NA,15:50:00,3/29/2005 15:50,NA,NA,NA,NA,NA,NA,45897,384,NA,10,Regular,538482,540000,Flowmeter not spinning the entire time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SAMP,,
78,SHR_2007-02-26 14:10:00,317,SHR,2/26/2007,NA,14:10:00,2/26/2007 14:10,NA,NA,NA,NA,NA,NA,46047,297,1,10,Regular,622863,623699,use E&L flow meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
79,SHR_2007-03-12 09:45:00,320,SHR,3/12/2007,NA,9:45:00,3/12/2007 9:45,NA,NA,NA,NA,NA,NA,46056,299,1,10,Regular,0,910,use E&L flow - Meter Reset - Altered for volume calculation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
80,STTD_2007-03-12 12:25:00,321,STTD,3/12/2007,NA,12:25:00,3/12/2007 12:25,NA,NA,NA,NA,NA,NA,46053,300,1,10,Regular,663298,666418,use E&L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SAMP,,
81,SHR_2008-01-16 09:35:00,230,SHR,1/16/2008,NA,9:35:00,1/16/2008 9:35,NA,NA,NA,NA,NA,NA,46104,216,1,10,Low,19945,19956,Low Speed - Flow Meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
82,STTD_2009-01-15 10:00:00,224,STTD,1/15/2009,NA,10:00:00,1/15/2009 10:00,NA,NA,NA,NA,NA,NA,46173,212,1,10,Low,109191,109352,Low Speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
83,STTD_2010-01-06 11:36:00,282,STTD,1/6/2010,NA,11:36:00,1/6/2010 11:36,NA,NA,NA,NA,NA,NA,46245,264,1,10,Low,98114,101711,low flow rotor used,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
84,SHR_2010-01-13 09:18:00,283,SHR,1/13/2010,NA,9:18:00,1/13/2010 9:18,NA,NA,NA,NA,NA,NA,46254,265,1,10,Low,96600,98100,low flow rotor used,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
85,STTD_2010-01-13 10:56:00,284,STTD,1/13/2010,NA,10:56:00,1/13/2010 10:56,NA,NA,NA,NA,NA,NA,46251,266,1,10,Low,95769,96592,low flow rotor used,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
86,SHR_2010-01-21 09:10:00,286,SHR,1/21/2010,NA,9:10:00,1/21/2010 9:10,NA,NA,NA,NA,NA,NA,46260,268,1,10,Regular,95808,102194,"EC, was fluctuating, 70-100 possily due to low flow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
87,STTD_2011-02-09 10:35:00,450,STTD,2/9/2011,NA,10:35:00,2/9/2011 10:35,NA,NA,NA,NA,NA,NA,46353,416,4,10,Regular,233333,241694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
88,STTD_2011-04-06 12:51:00,458,STTD,4/6/2011,NA,12:51:00,4/6/2011 12:51,NA,NA,NA,NA,NA,NA,46377,424,2,10,Regular,298855,306585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
89,SHR_2011-08-10 08:15:00,500,SHR,8/10/2011,NA,8:15:00,8/10/2011 8:15,NA,NA,NA,NA,NA,NA,46437,460,1,10,Regular,124352,128245,REGULAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
90,SHR_2011-09-07 08:18:00,555,SHR,9/7/2011,NA,8:18:00,9/7/2011 8:18,NA,NA,NA,NA,NA,NA,46452,468,1,10,Regular,145000,149447,regular flow meter (unless it's noted),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
91,STTD_2011-09-07 10:15:00,554,STTD,9/7/2011,NA,10:15:00,9/7/2011 10:15,NA,NA,NA,NA,NA,NA,46449,467,1,10,Regular,154000,159753,regular flow meter (unless it's noted),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
92,SHR_2011-09-20 08:10:00,506,SHR,9/20/2011,NA,8:10:00,9/20/2011 8:10,NA,NA,NA,NA,NA,NA,46458,465,1,10,Regular,163500,167798,Regular flow meter speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
93,STTD_2011-09-20 10:24:00,505,STTD,9/20/2011,NA,10:24:00,9/20/2011 10:24,NA,NA,NA,NA,NA,NA,46455,464,1,10,Regular,172000,176489,Regular flow meter speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
94,STTD_2011-10-19 10:30:00,558,STTD,10/19/2011,NA,10:30:00,10/19/2011 10:30,NA,NA,NA,NA,NA,NA,46467,471,1,10,Regular,196802,205893,Regular flow meter speed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
95,SHR_2011-11-02 08:15:00,560,SHR,11/2/2011,NA,8:15:00,11/2/2011 8:15,NA,NA,NA,NA,NA,NA,46476,473,1,10,Regular,206000,209441,Regular Flow Meter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
